run_id,gamma,seed,layer,cka_drift,scale,effective_rank,local_raw_q01,local_normalized_q01,task_jacobian,nuisance_jacobian,fiber_raw_q01,fiber_normalized_q01,exact_float_equal_pairs,linear_nuisance_cosine,mlp_nuisance_cosine,mlp_nuisance_angular_mae,convergence_warnings
faecded5ac70c2dd,2.0,102,1,0.01291531705296578,4.572715759277344,8.199170291937307,3.317995071411133,0.7256070971488953,4.34791898727417,3.7979798316955566,1.8303070827494077,0.40026697024322877,0,0.9999947547912598,0.9997004270553589,0.018852589651942253,0
faecded5ac70c2dd,2.0,102,2,0.2621497582723996,5.412091255187988,7.615308406582705,2.7284882068634033,0.5041467547416687,6.758308410644531,3.3783841133117676,1.3683710091802317,0.2528359084611742,0,0.9999578595161438,0.9994530081748962,0.025826845318078995,0
faecded5ac70c2dd,2.0,102,3,0.43150243048246706,7.30063009262085,5.400438752117687,2.299760341644287,0.3150084614753723,9.255683898925781,3.020718574523926,1.131517566836243,0.15498902868396663,0,0.9998174905776978,0.9991909265518188,0.02786564826965332,0
faecded5ac70c2dd,2.0,102,4,0.5761767070402284,9.805781364440918,4.443572953475185,1.9290709495544434,0.19672791659832,11.988569259643555,2.7707889080047607,0.8784377048445065,0.08958365194945289,0,0.9995898604393005,0.9992198348045349,0.028897779062390327,0
15fb6d66d15e5af6,4.0,100,1,0.013683107948234019,4.558575630187988,8.032411746041058,3.364259719848633,0.7380067706108093,4.179350852966309,3.8372936248779297,1.853039183878992,0.4064952156563377,0,0.9999938607215881,0.9997060298919678,0.018684696406126022,0
15fb6d66d15e5af6,4.0,100,2,0.2980928596187511,6.013230323791504,6.355321909950542,2.8129868507385254,0.4677996039390564,6.787426948547363,3.5733771324157715,1.2730153054780222,0.211702402357898,0,0.9999643564224243,0.9995488524436951,0.02291017957031727,0
15fb6d66d15e5af6,4.0,100,3,0.44307139975551413,9.477473258972168,4.166277666908755,2.389901876449585,0.2521665692329407,11.239545822143555,3.333590030670166,1.1044883111196222,0.1165382672089337,0,0.9998754262924194,0.9994139671325684,0.02585609443485737,0
15fb6d66d15e5af6,4.0,100,4,0.4843229970692111,15.657824516296387,3.504964102654684,2.3149595260620117,0.14784681797027588,16.810197830200195,3.267993927001953,1.0072527522770576,0.06432903569897125,0,0.9996615052223206,0.9991660714149475,0.028490543365478516,0
00434208b90942e2,4.0,101,1,0.009919002367123952,4.525856971740723,7.86164514524472,3.0645499229431152,0.6771203875541687,4.454315185546875,3.4705214500427246,1.6843286756004325,0.37215685031968887,0,0.9999929070472717,0.9997538924217224,0.01753821410238743,0
00434208b90942e2,4.0,101,2,0.209809373137406,6.132508754730225,6.129245422999861,2.7626757621765137,0.4504968225955963,7.6623992919921875,3.2549047470092773,1.4022805794331812,0.2286634451767479,0,0.9999525547027588,0.9994277358055115,0.02580481395125389,0
00434208b90942e2,4.0,101,3,0.3166451730425135,9.83432388305664,4.321133509565283,2.3995201587677,0.24399441480636597,12.823713302612305,3.2366855144500732,1.1009965415978982,0.11195447238572069,0,0.9998166561126709,0.9995424747467041,0.02320898324251175,0
00434208b90942e2,4.0,101,4,0.3202216905293295,16.244924545288086,3.643242582331214,2.0512847900390625,0.12627235054969788,19.749549865722656,3.172738552093506,0.9412772445254834,0.05794285112875487,0,0.9993311762809753,0.9986605048179626,0.030013853684067726,0
a07a5875262001f9,4.0,102,1,0.012239815599422887,4.656724452972412,8.088862018045477,3.337125539779663,0.7166250944137573,4.377528667449951,3.86553692817688,1.8727174346207147,0.40215337057904493,0,0.9999952912330627,0.9996803998947144,0.019885968416929245,0
a07a5875262001f9,4.0,102,2,0.26823342038344244,6.089654445648193,6.620278035281326,2.83288836479187,0.4651969075202942,7.015130996704102,3.578141212463379,1.4720100125530615,0.24172307734226095,0,0.9999575018882751,0.9994308948516846,0.025829073041677475,0
a07a5875262001f9,4.0,102,3,0.4198244244850916,9.322803497314453,4.437511057160905,2.4088356494903564,0.25838103890419006,10.375752449035645,3.3045647144317627,1.2055745853312092,0.12931459787589533,0,0.999855637550354,0.9991332292556763,0.02579512819647789,0
a07a5875262001f9,4.0,102,4,0.5548293281841903,14.227911949157715,3.741178339934787,2.0798239707946777,0.14617913961410522,15.179886817932129,3.0972962379455566,1.0304221900255959,0.07242258693388923,0,0.9995244145393372,0.9992635250091553,0.028453193604946136,0
824e82124121e1fc,8.0,100,1,0.02198942391168246,4.684967517852783,7.888802714120515,3.338287830352783,0.7125530242919922,4.33301305770874,3.844057559967041,1.8491422473382093,0.39469691951796265,0,0.9999938011169434,0.9997615218162537,0.016747739166021347,0
